Dim,Runtime,Heap,Stack,Code,CodeLines
121,23.7,5184,20045,1092,857
122,23.1,5184,16535,1092,857
123,24.5,5184,17793,1092,857
124,23.2,5184,13807,1092,857
125,23.1,5184,14767,1092,857
126,23.2,5184,17923,1092,857
127,23.2,5184,15351,1092,857
128,24.5,5184,12287,1092,857
129,23.4,5312,19457,946,713
130,23.8,5312,16359,946,713
131,23.6,5312,14071,946,713
132,23.5,5312,15341,946,713
133,23.6,5312,15613,946,713
134,23.6,5312,16383,946,713
135,24.4,5312,14141,946,713
136,24.2,5312,12287,946,713
137,23.8,5312,15095,946,713
138,23.5,5312,17435,946,713
139,23.2,5312,16125,946,713
140,23.3,5312,14847,946,713
141,23.5,5312,13807,946,713
142,23.4,5312,13117,946,713
143,24.1,5312,14071,946,713
144,23.6,5312,16351,946,713
145,23.4,5504,16837,992,761
146,24.0,5504,13661,992,761
147,23.2,5504,15237,992,761
148,24.2,5504,14331,992,761
149,23.2,5504,12287,992,761
150,23.3,5504,16393,992,761
151,23.1,5504,12287,992,761
152,23.1,5504,12287,992,761
153,23.2,5504,12287,992,761
154,23.2,5504,17461,992,761
155,23.4,5504,16343,992,761
156,23.1,5504,17061,992,761
157,23.7,5504,14639,992,761
158,24.2,5504,12287,992,761
159,23.1,5504,13887,992,761
160,23.5,5504,16901,992,761
161,24.6,5504,12287,992,761
162,23.0,5504,14671,992,761
163,36.9,5696,16367,948,713
164,35.3,5696,15767,948,713
165,35.3,5696,15867,948,713
166,35.5,5696,16125,948,713
167,35.6,5696,13819,948,713
168,36.5,5696,15739,948,713
169,35.3,5696,16345,948,713
170,35.2,5696,16529,948,713
171,35.3,5696,15999,948,713
172,35.5,5696,18433,948,713
173,35.6,5696,13887,948,713
174,37.7,5696,12287,948,713
175,36.6,5696,15615,948,713
176,38.0,5696,12287,948,713
177,35.8,5696,14267,948,713
178,36.1,5696,14847,948,713
179,35.3,5696,15839,948,713
180,35.2,5696,12287,948,713
181,35.6,5696,16383,948,713
182,35.2,5696,16247,948,713
183,36.4,5696,12287,948,713
184,38.9,5696,12287,948,713
185,35.4,5696,12287,948,713
186,35.3,5696,16269,948,713
187,36.7,5696,13165,948,713
188,35.3,5696,16713,948,713
189,35.4,5696,16087,948,713
190,36.7,5696,12287,948,713
191,35.5,5696,16187,948,713
192,35.5,5696,16367,948,713
193,37.4,5888,16371,946,713
194,35.3,5888,12287,946,713
195,36.7,5888,12287,946,713
196,38.2,5888,18451,946,713
197,36.3,5888,17735,946,713
198,37.4,5888,16243,946,713
199,36.7,5888,15063,946,713
200,35.5,5888,16419,946,713
201,35.8,5888,12287,946,713
202,37.2,5888,14833,946,713
203,35.8,5888,16453,946,713
204,35.9,5888,13435,946,713
205,36.5,5888,15987,946,713
206,35.3,5888,14843,946,713
207,35.9,5888,17989,946,713
208,35.8,5888,12287,946,713
209,38.2,5888,15839,946,713
210,36.3,5888,16931,946,713
211,35.6,5888,12287,946,713
212,36.6,5888,16641,946,713
213,36.2,5888,12287,946,713
214,35.1,5888,19713,946,713
215,36.3,5888,16385,946,713
216,35.5,5888,16811,946,713
217,36.0,6144,13053,1008,777
218,35.9,6144,15871,1008,777
219,37.8,6144,16425,1008,777
220,36.8,6144,16381,1008,777
221,35.2,6144,18467,1008,777
222,36.3,6144,15615,1008,777
223,35.0,6144,15581,1008,777
224,35.2,6144,14235,1008,777
225,35.9,6144,12287,1008,777
226,37.0,6144,14079,1008,777
227,35.4,6144,16383,1008,777
228,36.3,6144,16397,1008,777
229,35.2,6144,15839,1008,777
230,35.2,6144,17537,1008,777
231,36.0,6144,16317,1008,777
232,35.2,6144,15225,1008,777
233,35.2,6144,12287,1008,777
234,35.3,6144,16157,1008,777
235,35.0,6144,16461,1008,777
236,35.1,6144,12603,1008,777
237,38.4,6144,15831,1008,777
238,37.1,6144,16359,1008,777
239,35.0,6144,16255,1008,777
240,37.0,6144,15551,1008,777
241,35.3,6144,14143,1008,777
242,40.0,6144,15855,1008,777
243,35.1,6144,13271,1008,777
244,53.5,6208,13671,950,713
245,55.0,6208,13273,950,713
246,53.2,6208,16393,950,713
247,53.7,6208,16643,950,713
248,53.3,6208,18513,950,713
249,57.9,6208,12287,950,713
250,54.0,6208,12287,950,713
251,53.2,6208,14557,950,713
252,53.1,6208,17953,950,713
253,55.0,6208,12287,950,713
254,52.9,6208,15863,950,713
255,56.7,6208,14327,950,713
