Dim,Runtime,Heap,Stack,Code,CodeLines
166,489.1,32824,15075,4156,2655
167,546.2,32824,15871,4156,2655
168,661.9,32824,14333,4156,2655
169,519.1,32824,16281,4156,2655
170,588.4,32824,14311,4156,2655
171,491.4,32824,15359,4156,2655
172,889.0,32824,15359,4156,2655
173,1431.4,32824,15351,4156,2655
174,491.7,32824,16381,4156,2655
175,606.5,32824,12783,4156,2655
176,536.4,32824,12287,4156,2655
177,681.3,32824,15855,4156,2655
178,597.2,32824,15803,4156,2655
179,565.0,32824,16451,4156,2655
180,1780.6,32824,14015,4156,2655
181,504.5,32824,15991,4156,2655
182,573.0,32824,12379,4156,2655
183,509.5,32824,15871,4156,2655
184,1645.9,32824,16379,4156,2655
185,2233.0,32824,16357,4156,2655
186,539.0,32824,15591,4156,2655
187,1347.3,32824,14811,4156,2655
188,580.3,32824,12287,4156,2655
189,1634.1,32824,12287,4156,2655
190,988.8,32824,16577,4156,2655
191,1984.3,32824,16901,4156,2655
192,554.5,32824,12287,4156,2655
193,2271.9,32824,12287,4156,2655
194,821.7,32824,16351,4156,2655
195,1248.3,32824,12287,4156,2655
196,675.4,32824,12893,4156,2655
197,568.9,32824,16319,4156,2655
198,4444.8,32824,15867,4156,2655
199,1787.1,32824,17573,4156,2655
200,547.0,32824,17537,4156,2655
201,559.4,32824,18465,4156,2655
202,2231.7,32824,15859,4156,2655
203,1937.7,32824,12287,4156,2655
204,601.8,32824,13691,4156,2655
205,598.1,32824,15933,4156,2655
206,660.9,32824,19529,4156,2655
207,1926.8,32824,17159,4156,2655
208,1239.6,32824,17505,4156,2655
209,495.6,32824,16561,4156,2655
210,1483.6,32824,15231,4156,2655
211,1021.3,32824,12287,4156,2655
212,804.2,32824,16649,4156,2655
213,1148.0,32824,14319,4156,2655
214,627.2,32824,16423,4156,2655
215,504.9,32824,16383,4156,2655
216,589.7,32824,15351,4156,2655
217,509.9,32824,12287,4156,2655
218,546.5,32824,17697,4156,2655
219,803.5,32824,14335,4156,2655
220,1286.0,32824,16339,4156,2655
221,623.0,32824,15607,4156,2655
222,817.5,32824,14111,4156,2655
223,1601.2,32824,16391,4156,2655
224,496.2,32824,16067,4156,2655
225,790.2,32824,16351,4156,2655
226,1669.2,32824,15999,4156,2655
227,1606.2,32824,12287,4156,2655
228,497.8,32824,12287,4156,2655
229,849.8,32824,14335,4156,2655
230,614.4,32824,15243,4156,2655
231,565.1,32824,12287,4156,2655
232,625.6,32824,15019,4156,2655
233,1314.4,32824,15855,4156,2655
234,796.8,32824,14335,4156,2655
235,1553.8,32824,12287,4156,2655
236,1517.7,32824,12287,4156,2655
237,2011.0,32824,12287,4156,2655
238,716.1,32824,15871,4156,2655
239,499.2,32824,16581,4156,2655
240,708.1,32824,12287,4156,2655
241,623.4,32824,16083,4156,2655
242,502.4,32824,16417,4156,2655
243,525.4,32824,18185,4156,2655
244,959.4,32824,12287,4156,2655
245,663.0,32824,16439,4156,2655
246,837.7,32824,16577,4156,2655
247,1212.2,32824,17793,4156,2655
248,956.7,32824,16319,4156,2655
249,2088.7,32824,16295,4156,2655
250,503.3,32824,15007,4156,2655
251,561.2,32824,12287,4156,2655
252,1759.5,32824,19521,4156,2655
253,716.5,32824,17577,4156,2655
254,735.7,32824,15039,4156,2655
255,518.0,32824,16379,4156,2655
