Dim,Runtime,Heap,Stack,Code,CodeLines
125,81.4,5864,15085,3866,3033
126,82.1,5864,16515,3866,3033
127,82.9,5864,16419,3866,3033
128,81.3,5864,14173,3866,3033
129,193.3,8936,15173,5556,4211
130,188.8,8936,12287,5556,4211
131,190.9,8936,16243,5556,4211
132,190.8,8936,16393,5556,4211
133,191.1,8936,15295,5556,4211
134,194.7,8936,12287,5556,4211
135,186.4,8936,16315,5556,4211
136,190.0,8936,16401,5556,4211
137,193.7,8936,17031,5556,4211
138,192.3,8936,16801,5556,4211
139,189.8,8936,16383,5556,4211
140,190.3,8936,16383,5556,4211
141,191.9,8936,12287,5556,4211
142,189.7,8936,15007,5556,4211
143,187.8,8936,16237,5556,4211
144,190.4,8936,17411,5556,4211
145,190.4,8936,16351,5556,4211
146,189.3,8936,12287,5556,4211
147,190.0,8936,16347,5556,4211
148,192.4,8936,16645,5556,4211
149,193.1,8936,12287,5556,4211
150,188.7,8936,15183,5556,4211
151,187.1,8936,16127,5556,4211
152,187.9,8936,14841,5556,4211
153,187.2,8936,16383,5556,4211
154,192.4,8936,16319,5556,4211
155,188.5,8936,16375,5556,4211
156,189.0,8936,15743,5556,4211
157,187.1,8936,15353,5556,4211
158,191.0,8936,18697,5556,4211
159,187.5,8936,15871,5556,4211
160,189.8,8936,15793,5556,4211
161,191.7,8936,12287,5556,4211
162,190.1,8936,12287,5556,4211
163,190.9,8936,20355,5556,4211
164,199.4,8936,12287,5556,4211
165,186.9,8936,14199,5556,4211
166,190.2,8936,14775,5556,4211
167,196.0,8936,13663,5556,4211
168,191.8,8936,13563,5556,4211
169,191.8,8936,18533,5556,4211
170,187.2,8936,13823,5556,4211
171,194.7,8936,15067,5556,4211
172,191.1,8936,12287,5556,4211
173,189.8,8936,12287,5556,4211
174,190.6,8936,15083,5556,4211
175,189.3,8936,12287,5556,4211
176,188.6,8936,13727,5556,4211
177,196.8,8936,16053,5556,4211
178,190.9,8936,12287,5556,4211
179,189.8,8936,15221,5556,4211
180,188.4,8936,16059,5556,4211
181,189.8,8936,16385,5556,4211
182,190.9,8936,16451,5556,4211
183,196.1,8936,16973,5556,4211
184,190.3,8936,13819,5556,4211
185,192.1,8936,18465,5556,4211
186,190.6,8936,16385,5556,4211
187,186.9,8936,12287,5556,4211
188,194.6,8936,15611,5556,4211
189,198.4,8936,19475,5556,4211
190,192.7,8936,12287,5556,4211
191,193.6,8936,14907,5556,4211
192,191.0,8936,15867,5556,4211
193,190.0,8936,12287,5556,4211
194,190.1,8936,16349,5556,4211
195,189.8,8936,16093,5556,4211
196,189.4,8936,14765,5556,4211
197,192.4,8936,14335,5556,4211
198,194.2,8936,12287,5556,4211
199,191.4,8936,12287,5556,4211
200,189.4,8936,14071,5556,4211
201,189.8,8936,13565,5556,4211
202,189.6,8936,17173,5556,4211
203,189.0,8936,16351,5556,4211
204,193.2,8936,17025,5556,4211
205,190.1,8936,16373,5556,4211
206,188.5,8936,16123,5556,4211
207,187.5,8936,12287,5556,4211
208,187.1,8936,14335,5556,4211
209,191.1,8936,12287,5556,4211
210,192.0,8936,15327,5556,4211
211,188.7,8936,16111,5556,4211
212,187.1,8936,14265,5556,4211
213,190.9,8936,12287,5556,4211
214,188.3,8936,16673,5556,4211
215,194.7,8936,13295,5556,4211
216,187.6,8936,15807,5556,4211
217,187.2,8936,14333,5556,4211
218,189.7,8936,19461,5556,4211
219,191.2,8936,14331,5556,4211
220,188.1,8936,15607,5556,4211
221,187.4,8936,12287,5556,4211
222,187.4,8936,12287,5556,4211
223,191.1,8936,15583,5556,4211
224,188.1,8936,14127,5556,4211
225,188.9,8936,16231,5556,4211
226,188.1,8936,12287,5556,4211
227,189.7,8936,16389,5556,4211
228,190.5,8936,19203,5556,4211
229,190.9,8936,16417,5556,4211
230,192.0,8936,18999,5556,4211
231,188.4,8936,16303,5556,4211
232,189.1,8936,16189,5556,4211
233,187.3,8936,18057,5556,4211
234,196.0,8936,16253,5556,4211
235,188.9,8936,14079,5556,4211
236,189.5,8936,16357,5556,4211
237,188.1,8936,15263,5556,4211
238,188.1,8936,19649,5556,4211
239,192.6,8936,12287,5556,4211
240,187.8,8936,15359,5556,4211
241,196.1,8936,16309,5556,4211
242,188.9,8936,13247,5556,4211
243,190.8,8936,17413,5556,4211
244,191.8,8936,14191,5556,4211
245,188.4,8936,12287,5556,4211
246,187.9,8936,16913,5556,4211
247,192.2,8936,16127,5556,4211
248,190.1,8936,16593,5556,4211
249,189.7,8936,16255,5556,4211
250,190.3,8936,13263,5556,4211
251,187.3,8936,12287,5556,4211
252,193.0,8936,12287,5556,4211
253,188.0,8936,18753,5556,4211
254,188.1,8936,15871,5556,4211
255,187.7,8936,15325,5556,4211
