Dim,Runtime,Heap,Stack,Code,CodeLines
172,1096.0,32824,16777,3894,2449
173,1357.8,32824,15077,3894,2449
174,543.0,32824,16251,3894,2449
175,487.4,32824,16389,3894,2449
176,938.3,32824,16079,3894,2449
177,483.8,32824,17409,3894,2449
178,531.5,32824,12287,3894,2449
179,560.2,32824,16247,3894,2449
180,560.0,32824,12287,3894,2449
181,1160.8,32824,14167,3894,2449
182,532.1,32824,15291,3894,2449
183,539.4,32824,19009,3894,2449
184,499.6,32824,16641,3894,2449
185,658.6,32824,17417,3894,2449
186,482.9,32824,16345,3894,2449
187,556.3,32824,15095,3894,2449
188,641.2,32824,16059,3894,2449
189,530.7,32824,16127,3894,2449
190,1088.4,32824,16401,3894,2449
191,2177.6,32824,16283,3894,2449
192,1883.5,32824,16377,3894,2449
193,886.8,32824,16251,3894,2449
194,494.8,32824,13755,3894,2449
195,727.3,32824,17157,3894,2449
196,537.7,32824,12287,3894,2449
197,1285.9,32824,17105,3894,2449
198,613.8,32824,16311,3894,2449
199,718.4,32824,12287,3894,2449
200,545.3,32824,14523,3894,2449
201,989.0,32824,16375,3894,2449
202,556.8,32824,14285,3894,2449
203,1808.7,32824,15851,3894,2449
204,515.2,32824,15615,3894,2449
205,1122.1,32824,16219,3894,2449
206,593.3,32824,16385,3894,2449
207,563.7,32824,12287,3894,2449
208,1250.8,32824,16377,3894,2449
209,513.5,32824,16175,3894,2449
210,515.3,32824,16183,3894,2449
211,540.2,32824,13391,3894,2449
212,715.8,32824,13049,3894,2449
213,613.8,32824,15943,3894,2449
214,482.5,32824,15863,3894,2449
215,577.1,32824,17411,3894,2449
216,505.1,32824,16383,3894,2449
217,552.8,32824,15903,3894,2449
218,740.1,32824,16549,3894,2449
219,1691.2,32824,16143,3894,2449
220,875.6,32824,12287,3894,2449
221,515.9,32824,12287,3894,2449
222,485.0,32824,16315,3894,2449
223,577.6,32824,16913,3894,2449
224,552.0,32824,13301,3894,2449
225,549.0,32824,16473,3894,2449
226,493.2,32824,16303,3894,2449
227,1126.1,32824,16351,3894,2449
228,570.0,32824,15871,3894,2449
229,580.6,32824,17705,3894,2449
230,507.8,32824,15259,3894,2449
231,486.3,32824,14067,3894,2449
232,974.1,32824,14333,3894,2449
233,488.9,32824,13183,3894,2449
234,1875.7,32824,14527,3894,2449
235,489.6,32824,15643,3894,2449
236,814.9,32824,16481,3894,2449
237,567.5,32824,16063,3894,2449
238,526.0,32824,12287,3894,2449
239,728.8,32824,16125,3894,2449
240,541.9,32824,16413,3894,2449
241,580.3,32824,18753,3894,2449
242,1676.5,32824,16517,3894,2449
243,984.2,32824,19089,3894,2449
244,548.7,32824,15999,3894,2449
245,523.2,32824,12287,3894,2449
246,1853.0,32824,12287,3894,2449
247,586.5,32824,17281,3894,2449
248,545.7,32824,15099,3894,2449
249,598.6,32824,14207,3894,2449
250,1081.0,32824,18691,3894,2449
251,548.3,32824,14845,3894,2449
252,488.8,32824,16317,3894,2449
253,1199.7,32824,12287,3894,2449
254,672.4,32824,16347,3894,2449
255,2801.5,32824,16319,3894,2449
