Dim,Runtime,Heap,Stack,Code,CodeLines
177,27.3,5632,16383,976,745
178,27.4,5632,16303,976,745
179,27.1,5632,17987,976,745
180,28.4,5632,15679,976,745
181,27.6,5696,15867,990,761
182,29.3,5696,15791,990,761
183,27.9,5696,16417,990,761
184,27.7,5696,17733,990,761
185,27.6,5696,16311,990,761
186,26.7,5696,18755,990,761
187,26.8,5696,16933,990,761
188,27.7,5696,15275,990,761
189,26.9,5696,15351,990,761
190,35.1,5696,14783,948,713
191,35.1,5696,15243,948,713
192,36.4,5696,15689,948,713
193,33.4,5760,16401,990,761
194,33.3,5760,20035,990,761
195,34.0,5760,16119,990,761
196,34.0,5760,17473,990,761
197,33.0,5776,15355,1006,777
198,33.6,5776,12287,1006,777
199,32.0,5760,15871,944,713
200,32.0,5760,14971,944,713
201,31.9,5888,16221,990,761
202,31.5,5888,18497,990,761
203,32.7,5888,12287,990,761
204,31.6,5888,14829,990,761
205,32.1,5888,18497,990,761
206,32.1,5888,15741,990,761
207,32.5,5888,16383,990,761
208,31.5,5888,19635,990,761
209,32.7,5888,16449,990,761
210,32.5,5888,14783,990,761
211,36.4,5888,16249,946,713
212,35.5,5888,18441,946,713
213,35.4,5888,12287,946,713
214,35.4,5888,17761,946,713
215,35.8,5888,12287,946,713
216,35.5,5888,13303,946,713
217,38.3,5952,16319,974,745
218,41.9,5952,18439,974,745
219,39.0,5952,14205,974,745
220,38.5,5952,18505,974,745
221,40.9,5952,15099,930,697
222,43.8,5952,13309,930,697
223,40.9,5952,12287,930,697
224,41.0,5952,15669,930,697
225,33.6,6016,14735,990,761
226,38.0,6016,14053,1004,777
227,38.3,6016,14191,1004,777
228,38.0,6016,12287,1004,777
229,38.0,6016,18499,1004,777
230,39.1,6016,12287,1004,777
231,38.4,6016,14911,1004,777
232,44.1,6080,16375,962,729
233,44.1,6080,12287,962,729
234,47.2,6080,15535,962,729
235,44.3,6080,13767,962,729
236,43.4,6080,15487,962,729
237,46.1,6080,17553,962,729
238,43.3,6080,16383,962,729
239,43.5,6080,16903,962,729
240,43.2,6080,12287,962,729
241,47.0,6144,15851,988,761
242,47.3,6144,14757,988,761
243,35.9,6144,14271,1008,777
244,36.7,6144,14335,988,761
245,38.2,6144,14329,988,761
246,37.4,6208,12287,990,761
247,37.0,6208,14319,990,761
248,38.0,6208,19027,990,761
249,37.2,6208,12287,990,761
250,38.8,6208,18477,990,761
251,41.0,6208,15209,960,729
252,41.1,6208,17441,960,729
253,53.1,6208,17031,950,713
254,54.0,6208,14719,950,713
255,53.0,6208,12991,950,713
