Dim,Status,Runtime,Heap,IR Cnt,Code Size B,Func Size B
868,PASS,8606,10496,43735152,1794,416
870,PASS,8632,10544,43936844,1794,416
872,PASS,8692,10544,44139000,1794,416
874,PASS,8728,10592,44341620,1794,416
876,PASS,8758,10592,44544704,1794,416
878,PASS,8795,10640,44748252,1794,416
880,PASS,8834,10640,44952264,1794,416
882,PASS,8893,10688,45156740,1794,416
884,PASS,8921,10688,45361680,1794,416
886,PASS,8972,10736,45567084,1794,416
888,PASS,8997,10736,45772952,1794,416
890,PASS,9036,10784,45979284,1794,416
892,PASS,9079,10784,46186080,1794,416
894,PASS,9126,10832,46393340,1794,416
896,PASS,9186,10832,46601064,1794,416
898,PASS,9219,10880,46809252,1794,416
900,PASS,9252,10880,47017904,1794,416
902,PASS,9297,10928,47227020,1794,416
904,PASS,9343,10928,47436600,1794,416
906,PASS,9374,10976,47646644,1794,416
908,PASS,9417,10976,47857152,1794,416
910,PASS,9459,11024,48068124,1794,416
912,PASS,9500,11024,48279560,1794,416
914,PASS,9558,11072,48491460,1794,416
916,PASS,9584,11072,48703824,1794,416
918,PASS,9633,11120,48916652,1794,416
920,PASS,9686,11120,49129944,1794,416
922,PASS,9715,11168,49343700,1794,416
924,PASS,9754,11168,49557920,1794,416
926,PASS,9803,11216,49772604,1794,416
928,PASS,9844,11216,49987752,1794,416
930,PASS,9886,11264,50203364,1794,416
932,PASS,9925,11264,50419440,1794,416
934,PASS,9971,11312,50635980,1794,416
936,PASS,10012,11312,50852984,1794,416
938,PASS,10059,11360,51070452,1794,416
940,PASS,10079,11360,51288384,1794,416
942,PASS,10137,11408,51506780,1794,416
944,PASS,10170,11408,51725640,1794,416
946,PASS,10215,11456,51944964,1794,416
948,PASS,10263,11456,52164752,1794,416
950,PASS,10323,11504,52385004,1794,416
952,PASS,10348,11504,52605720,1794,416
954,PASS,10398,11552,52826900,1794,416
956,PASS,10439,11552,53048544,1794,416
958,PASS,10478,11600,53270652,1794,416
960,PASS,10530,11600,53493224,1794,416
962,PASS,10565,11648,53716260,1794,416
964,PASS,10608,11648,53939760,1794,416
966,PASS,10640,11696,54163724,1794,416
968,PASS,10704,11696,54388152,1794,416
970,PASS,10746,11744,54613044,1794,416
972,PASS,10818,11744,54838400,1794,416
974,PASS,10825,11792,55064220,1794,416
976,PASS,10882,11792,55290504,1794,416
978,PASS,10926,11840,55517252,1794,416
980,PASS,10964,11840,55744464,1794,416
982,PASS,11019,11888,55972140,1794,416
984,PASS,11058,11888,56200280,1794,416
986,PASS,11119,11936,56428884,1794,416
988,PASS,11146,11936,56657952,1794,416
990,PASS,11188,11984,56887484,1794,416
992,PASS,11231,11984,57117480,1794,416
